customer_id, customer_type, login_password, customer_name_or_company_name, contact_phone, application_id, sku_id, application_amount, application_quantity, application_time, spu_id, asset_name, asset_original_value, asset_weight_kg, industry_id, industry_name, approval_order_id, credit_approval_id, repayment_method, order_type, order_creation_time, approval_status
CUST_14699,企业,mHJHYaUyF_m3,雨林木风计算机科技有限公司,15570932453,APP_20244699,SPU_485_SKU_17,2428841.72,1,2024-12-12 08:46:23,SPU_485,高性能服务器集群,2666347.65,5975,104,信息技术,ORD_20241212_4699,AUTH_34699,按季付息到期还本,售后回租,2024-12-13 08:46:23,通过
CUST_14700,企业,^t5^^ohW_rkQ,创汇信息有限公司,14798147516,APP_20244700,SPU_591_SKU_82,8576557.88,2,2024-06-14 19:56:49,SPU_591,新能源重卡,4589311.62,4308,106,交通运输,ORD_20240614_4700,AUTH_34700,按季付息到期还本,售后回租,2024-06-18 19:56:49,通过
CUST_14701,个人,VlMjfJyvU9%2,邹楠,13478726620,APP_20244701,SPU_589_SKU_89,15909656.78,6,2025-01-20 20:50:03,SPU_589,光伏组件,3294308.77,7426,105,绿色能源,ORD_20250120_4701,AUTH_34701,等额本金,售后回租,2025-01-25 20:50:03,通过
CUST_14702,个人,t)7fTcmiQZ32,何建平,18044798990,APP_20244702,SPU_265_SKU_72,333157.75,4,2026-01-22 11:32:46,SPU_265,高性能服务器集群,94436.18,8343,104,信息技术,ORD_20260122_4702,AUTH_34702,等额本金,直接租赁,2026-01-25 11:32:46,通过
CUST_14703,个人,^v53MLsrs0OV,赵博,13943079948,APP_20244703,SPU_251_SKU_32,19546269.3,10,2026-02-11 00:56:31,SPU_251,液压挖掘机,2112619.59,3350,103,工程机械,ORD_20260211_4703,AUTH_34703,等额本金,售后回租,2026-02-16 00:56:31,通过
CUST_14704,个人,O1MYmVcm*w29,张涛,14575271225,APP_20244704,SPU_508_SKU_89,3405826.68,8,2024-12-27 02:41:12,SPU_508,新能源重卡,511428.49,5217,106,交通运输,ORD_20241227_4704,AUTH_34704,等额本息,售后回租,2024-12-31 02:41:12,拒绝
CUST_14705,企业,#nnE1PJba#V4,时空盒数字科技有限公司,15703879452,APP_20244705,SPU_337_SKU_28,17506170.74,5,2024-11-27 01:59:14,SPU_337,液压挖掘机,4214660.11,3864,103,工程机械,ORD_20241127_4705,AUTH_34705,等额本息,售后回租,2024-12-01 01:59:14,通过
CUST_14706,个人,pC6qcsrD%0CN,萧婷,18291670554,APP_20244706,SPU_540_SKU_41,17812894.09,4,2025-11-06 20:02:24,SPU_540,液压挖掘机,4990908.32,9473,103,工程机械,ORD_20251106_4706,AUTH_34706,按季付息到期还本,售后回租,2025-11-09 20:02:24,通过
CUST_14707,个人,Fn2_msvMlW@O,彭杰,15194357052,APP_20244707,SPU_878_SKU_40,12573015.66,4,2025-02-27 01:52:10,SPU_878,光伏组件,3450943.58,8728,105,绿色能源,ORD_20250227_4707,AUTH_34707,按季付息到期还本,售后回租,2025-03-02 01:52:10,通过
CUST_14708,个人,p&Qu0Fh7I!6(,李雪梅,15947831959,APP_20244708,SPU_602_SKU_32,24672761.34,6,2025-08-11 19:56:48,SPU_602,高性能服务器集群,4740715.22,2628,104,信息技术,ORD_20250811_4708,AUTH_34708,按季付息到期还本,直接租赁,2025-08-12 19:56:48,通过
CUST_14709,个人,AjF8Vx($$1Sg,王军,18264055417,APP_20244709,SPU_766_SKU_21,10805893.04,8,2025-03-10 14:16:27,SPU_766,核磁共振成像仪,1557440.48,1946,102,医疗器械,ORD_20250310_4709,AUTH_34709,按季付息到期还本,售后回租,2025-03-14 14:16:27,审批中
CUST_14710,个人,gXcdP0Rd#qk@,刘红梅,14551724172,APP_20244710,SPU_178_SKU_82,25416577.68,9,2025-01-21 23:33:02,SPU_178,工业机器人臂,3519230.29,8258,101,高端制造,ORD_20250121_4710,AUTH_34710,按季付息到期还本,直接租赁,2025-01-23 23:33:02,审批中
CUST_14711,企业,75+KpktB264#,昂歌信息网络有限公司,18727836483,APP_20244711,SPU_352_SKU_40,1534218.87,3,2025-03-15 14:06:18,SPU_352,高性能服务器集群,560422.49,4049,104,信息技术,ORD_20250315_4711,AUTH_34711,等额本金,直接租赁,2025-03-20 14:06:18,通过
CUST_14712,个人,o#6Kzbzq)dwq,焦云,15910889830,APP_20244712,SPU_919_SKU_48,24655421.0,6,2025-07-25 07:02:52,SPU_919,液压挖掘机,4866634.42,9324,103,工程机械,ORD_20250725_4712,AUTH_34712,等额本息,售后回租,2025-07-26 07:02:52,通过
CUST_14713,个人,@0%7NQt%$C^P,朱玉兰,18071099914,APP_20244713,SPU_696_SKU_45,18064101.56,7,2024-11-03 19:30:08,SPU_696,液压挖掘机,2903332.73,4352,103,工程机械,ORD_20241103_4713,AUTH_34713,等额本金,售后回租,2024-11-04 19:30:08,通过
CUST_14714,企业,S)BzI@!aQzY6,华远软件科技有限公司,18279947272,APP_20244714,SPU_518_SKU_72,3179889.53,3,2024-11-13 11:47:27,SPU_518,光伏组件,1117881.45,1116,105,绿色能源,ORD_20241113_4714,AUTH_34714,等额本金,售后回租,2024-11-14 11:47:27,拒绝
CUST_14715,企业,E4Brt6at#B1t,图龙信息传媒有限公司,13924380332,APP_20244715,SPU_747_SKU_14,498083.7,8,2025-04-14 17:35:22,SPU_747,光伏组件,66281.73,2671,105,绿色能源,ORD_20250414_4715,AUTH_34715,等额本息,直接租赁,2025-04-19 17:35:22,通过
CUST_14716,企业,)elR1sOL18JH,戴硕电子网络有限公司,13527248374,APP_20244716,SPU_789_SKU_74,4473928.55,10,2024-11-07 06:27:32,SPU_789,液压挖掘机,502325.9,7820,103,工程机械,ORD_20241107_4716,AUTH_34716,等额本金,直接租赁,2024-11-08 06:27:32,通过
CUST_14717,个人,n2pPl&I0HRB(,王秀芳,13700450345,APP_20244717,SPU_791_SKU_78,7140353.27,3,2024-05-09 06:32:41,SPU_791,光伏组件,2737711.37,9205,105,绿色能源,ORD_20240509_4717,AUTH_34717,等额本金,售后回租,2024-05-10 06:32:41,通过
CUST_14718,个人,J0+YHYmu$l$I,黄畅,15895433485,APP_20244718,SPU_171_SKU_24,7506606.81,5,2025-08-01 08:55:47,SPU_171,液压挖掘机,1747843.55,9244,103,工程机械,ORD_20250801_4718,AUTH_34718,等额本息,直接租赁,2025-08-05 08:55:47,通过
CUST_14719,企业,Br%10^Sd@cx3,超艺信息有限公司,15670728300,APP_20244719,SPU_220_SKU_77,2412836.43,2,2024-09-24 02:06:16,SPU_220,液压挖掘机,1277997.69,746,103,工程机械,ORD_20240924_4719,AUTH_34719,等额本金,售后回租,2024-09-29 02:06:16,通过
CUST_14720,企业,TB9^No+qMpXV,通际名联信息有限公司,18003408099,APP_20244720,SPU_618_SKU_95,4083431.92,3,2024-05-19 21:49:45,SPU_618,新能源重卡,1571667.23,5094,106,交通运输,ORD_20240519_4720,AUTH_34720,按季付息到期还本,直接租赁,2024-05-20 21:49:45,通过
CUST_14721,个人,*NH7Gt2Tm9h7,钟玉梅,13184861579,APP_20244721,SPU_816_SKU_14,30250221.21,10,2025-09-11 08:53:30,SPU_816,高性能服务器集群,3688501.91,4032,104,信息技术,ORD_20250911_4721,AUTH_34721,等额本金,直接租赁,2025-09-14 08:53:30,通过
CUST_14722,企业,$l1qZob3k0Yd,数字100科技有限公司,18883070948,APP_20244722,SPU_476_SKU_23,32469930.9,9,2024-12-23 10:11:13,SPU_476,光伏组件,3963733.65,5547,105,绿色能源,ORD_20241223_4722,AUTH_34722,按季付息到期还本,售后回租,2024-12-24 10:11:13,通过
CUST_14723,企业,M&p7bWRwF1Ql,天开科技有限公司,15252699949,APP_20244723,SPU_380_SKU_76,3740511.64,1,2024-07-20 21:17:23,SPU_380,高性能服务器集群,4243192.78,7595,104,信息技术,ORD_20240720_4723,AUTH_34723,等额本金,售后回租,2024-07-22 21:17:23,通过
CUST_14724,企业,3_)DwqPU&s24,鸿睿思博科技有限公司,18260070093,APP_20244724,SPU_971_SKU_22,15354949.83,5,2025-01-28 10:07:54,SPU_971,新能源重卡,3345255.09,9278,106,交通运输,ORD_20250128_4724,AUTH_34724,等额本金,直接租赁,2025-02-02 10:07:54,审批中
CUST_14725,个人,r93D)cknD*3J,常桂荣,13692138617,APP_20244725,SPU_363_SKU_39,8781119.91,7,2024-11-18 16:04:42,SPU_363,核磁共振成像仪,1414996.82,9805,102,医疗器械,ORD_20241118_4725,AUTH_34725,等额本息,售后回租,2024-11-19 16:04:42,通过
CUST_14726,个人,Vs%stVfo%1A^,周桂兰,18117740894,APP_20244726,SPU_930_SKU_16,7202896.08,10,2025-10-05 04:30:48,SPU_930,工业机器人臂,798725.7,1892,101,高端制造,ORD_20251005_4726,AUTH_34726,按季付息到期还本,直接租赁,2025-10-10 04:30:48,通过
CUST_14727,个人,s*bCHOCUyu9!,李峰,13620304967,APP_20244727,SPU_752_SKU_13,6465777.16,8,2024-12-27 17:32:37,SPU_752,新能源重卡,908029.32,6880,106,交通运输,ORD_20241227_4727,AUTH_34727,按季付息到期还本,售后回租,2025-01-01 17:32:37,审批中
CUST_14728,企业,(q1Wtiuw6ODK,通际名联网络有限公司,18942914550,APP_20244728,SPU_175_SKU_27,4937228.95,2,2025-04-29 22:38:05,SPU_175,新能源重卡,2915915.86,4545,106,交通运输,ORD_20250429_4728,AUTH_34728,等额本息,直接租赁,2025-05-01 22:38:05,通过
CUST_14729,个人,(IG75i8!i(TJ,刘超,13559146022,APP_20244729,SPU_737_SKU_50,27778774.66,8,2024-10-12 02:31:59,SPU_737,光伏组件,4273455.63,1779,105,绿色能源,ORD_20241012_4729,AUTH_34729,等额本金,直接租赁,2024-10-15 02:31:59,通过
CUST_14730,个人,kD7P2m@ca$*),廖岩,13922647690,APP_20244730,SPU_957_SKU_72,266589.47,1,2025-03-06 04:07:47,SPU_957,高性能服务器集群,318956.61,3519,104,信息技术,ORD_20250306_4730,AUTH_34730,等额本金,售后回租,2025-03-09 04:07:47,通过
CUST_14731,企业,A#H31+gro04K,MBP软件科技有限公司,15631698513,APP_20244731,SPU_709_SKU_29,19297726.41,5,2024-12-06 09:46:24,SPU_709,光伏组件,4192654.09,6060,105,绿色能源,ORD_20241206_4731,AUTH_34731,按季付息到期还本,直接租赁,2024-12-10 09:46:24,通过
CUST_14732,个人,X4SVHBw3*p0x,吕玉英,15637448827,APP_20244732,SPU_438_SKU_62,12940517.9,10,2026-02-06 02:23:35,SPU_438,液压挖掘机,1513907.53,653,103,工程机械,ORD_20260206_4732,AUTH_34732,按季付息到期还本,售后回租,2026-02-10 02:23:35,审批中
CUST_14733,个人,9jMBdtg5+5cC,董雷,14572882525,APP_20244733,SPU_575_SKU_59,26587037.51,8,2024-05-21 02:56:31,SPU_575,液压挖掘机,3688304.87,1193,103,工程机械,ORD_20240521_4733,AUTH_34733,等额本息,直接租赁,2024-05-23 02:56:31,通过
CUST_14734,企业,J(UbHeIA$2IP,彩虹传媒有限公司,18066445743,APP_20244734,SPU_335_SKU_20,18466085.91,6,2024-07-14 16:32:45,SPU_335,核磁共振成像仪,3611488.34,8313,102,医疗器械,ORD_20240714_4734,AUTH_34734,等额本息,售后回租,2024-07-18 16:32:45,通过
CUST_14735,个人,^v1+IowE9c4H,林桂珍,14520996792,APP_20244735,SPU_424_SKU_37,13992017.84,9,2026-01-06 03:31:38,SPU_424,工业机器人臂,1868473.33,6939,101,高端制造,ORD_20260106_4735,AUTH_34735,按季付息到期还本,售后回租,2026-01-11 03:31:38,通过
CUST_14736,企业,*3bGBEtUn(34,天益网络有限公司,13233382512,APP_20244736,SPU_960_SKU_53,19967547.59,7,2025-12-20 01:21:54,SPU_960,核磁共振成像仪,3423900.61,9459,102,医疗器械,ORD_20251220_4736,AUTH_34736,按季付息到期还本,直接租赁,2025-12-21 01:21:54,通过
CUST_14737,企业,$dvUXtrx2c0X,网新恒天网络有限公司,13188403713,APP_20244737,SPU_149_SKU_71,36911994.61,10,2024-09-13 05:43:34,SPU_149,新能源重卡,3958505.1,7698,106,交通运输,ORD_20240913_4737,AUTH_34737,按季付息到期还本,售后回租,2024-09-16 05:43:34,通过
CUST_14738,企业,)Q83SsBoS@i_,四通科技有限公司,18609434115,APP_20244738,SPU_254_SKU_58,6251049.44,6,2024-04-24 13:52:04,SPU_254,新能源重卡,1217603.2,3448,106,交通运输,ORD_20240424_4738,AUTH_34738,等额本息,售后回租,2024-04-27 13:52:04,审批中
CUST_14739,企业,L(PbcrVf8u6E,海创科技有限公司,14717243187,APP_20244739,SPU_894_SKU_32,33851463.71,9,2024-05-15 10:24:36,SPU_894,新能源重卡,4079062.84,1999,106,交通运输,ORD_20240515_4739,AUTH_34739,等额本金,售后回租,2024-05-19 10:24:36,审批中
CUST_14740,个人,Q!Z8olbsQT8T,周莉,18032237238,APP_20244740,SPU_117_SKU_14,389415.91,1,2024-05-09 09:49:40,SPU_117,液压挖掘机,438408.65,8812,103,工程机械,ORD_20240509_4740,AUTH_34740,按季付息到期还本,直接租赁,2024-05-10 09:49:40,通过
CUST_14741,个人,YGcpCWaO^(5X,张娟,18942531846,APP_20244741,SPU_739_SKU_70,3832444.28,1,2026-01-18 02:37:03,SPU_739,工业机器人臂,4592522.12,8562,101,高端制造,ORD_20260118_4741,AUTH_34741,等额本息,售后回租,2026-01-20 02:37:03,通过
CUST_14742,个人,)H7WouP)gSU^,朱玲,13233664739,APP_20244742,SPU_305_SKU_88,14163341.52,7,2024-07-25 04:34:02,SPU_305,新能源重卡,2231509.77,6334,106,交通运输,ORD_20240725_4742,AUTH_34742,等额本金,直接租赁,2024-07-27 04:34:02,通过
CUST_14743,企业,Mr4C1f2m+2zI,惠派国际公司传媒有限公司,15705976363,APP_20244743,SPU_257_SKU_76,15475938.29,6,2024-05-19 04:54:45,SPU_257,光伏组件,3163028.04,4858,105,绿色能源,ORD_20240519_4743,AUTH_34743,等额本金,售后回租,2024-05-23 04:54:45,通过
CUST_14744,企业,hWQ6sClq%4O0,华远软件传媒有限公司,15534374067,APP_20244744,SPU_480_SKU_84,2013075.35,1,2024-05-29 14:43:50,SPU_480,光伏组件,2201560.12,8417,105,绿色能源,ORD_20240529_4744,AUTH_34744,按季付息到期还本,直接租赁,2024-06-02 14:43:50,通过
CUST_14745,个人,p9q6dtBzRs_w,张玉珍,14728387156,APP_20244745,SPU_506_SKU_43,5015180.24,6,2024-10-17 04:44:05,SPU_506,高性能服务器集群,971994.8,1459,104,信息技术,ORD_20241017_4745,AUTH_34745,等额本金,直接租赁,2024-10-22 04:44:05,通过
CUST_14746,企业,l&9RhVyONj!_,戴硕电子网络有限公司,18887523818,APP_20244746,SPU_816_SKU_37,11475548.24,7,2024-12-28 10:03:57,SPU_816,光伏组件,1811381.79,5272,105,绿色能源,ORD_20241228_4746,AUTH_34746,按季付息到期还本,直接租赁,2025-01-01 10:03:57,拒绝
CUST_14747,企业,+z0+Vvv3n94l,兰金电子传媒有限公司,18921847087,APP_20244747,SPU_605_SKU_68,7886418.98,5,2025-04-26 00:16:04,SPU_605,高性能服务器集群,1767592.4,649,104,信息技术,ORD_20250426_4747,AUTH_34747,等额本息,售后回租,2025-04-27 00:16:04,通过
CUST_14748,企业,#73Jo7j_Sh4@,巨奥信息有限公司,14561844980,APP_20244748,SPU_463_SKU_95,6336735.99,2,2026-01-28 04:11:29,SPU_463,高性能服务器集群,3779338.62,8477,104,信息技术,ORD_20260128_4748,AUTH_34748,等额本息,售后回租,2026-02-02 04:11:29,通过
CUST_14749,个人,&wkCWXDUQ32Z,匡东,13335385720,APP_20244749,SPU_946_SKU_16,20949748.87,6,2024-12-26 14:32:08,SPU_946,光伏组件,4202005.05,1112,105,绿色能源,ORD_20241226_4749,AUTH_34749,等额本金,直接租赁,2024-12-29 14:32:08,通过
CUST_14750,企业,4^h@QIuHIEI6,双敏电子网络有限公司,13313387303,APP_20244750,SPU_542_SKU_68,10943525.66,4,2024-06-27 16:49:02,SPU_542,核磁共振成像仪,3271353.15,3016,102,医疗器械,ORD_20240627_4750,AUTH_34750,等额本息,售后回租,2024-07-02 16:49:02,通过
CUST_14751,个人,+HKEw5Jjwc*k,孟平,13327615698,APP_20244751,SPU_283_SKU_85,19891468.64,9,2025-12-21 15:13:19,SPU_283,光伏组件,2435812.41,8664,105,绿色能源,ORD_20251221_4751,AUTH_34751,等额本金,直接租赁,2025-12-24 15:13:19,通过
CUST_14752,个人,7Fj!1JYz22ZT,郭琳,18058003536,APP_20244752,SPU_166_SKU_17,28707164.36,7,2025-10-25 10:53:03,SPU_166,高性能服务器集群,4359650.26,6288,104,信息技术,ORD_20251025_4752,AUTH_34752,按季付息到期还本,直接租赁,2025-10-27 10:53:03,通过
CUST_14753,个人,2a21rjfG(brR,陈梅,13690163515,APP_20244753,SPU_105_SKU_12,193531.09,1,2024-09-13 20:51:56,SPU_105,核磁共振成像仪,231633.48,4151,102,医疗器械,ORD_20240913_4753,AUTH_34753,等额本金,直接租赁,2024-09-18 20:51:56,通过
CUST_14754,个人,u7eSzG((!AvE,易龙,13775310009,APP_20244754,SPU_423_SKU_91,5246288.26,7,2025-11-04 21:35:46,SPU_423,液压挖掘机,870667.61,8061,103,工程机械,ORD_20251104_4754,AUTH_34754,按季付息到期还本,直接租赁,2025-11-06 21:35:46,通过
CUST_14755,个人,#cKCmHLo3^@M,田丽华,13768964527,APP_20244755,SPU_335_SKU_34,23985422.64,7,2024-05-07 18:04:19,SPU_335,液压挖掘机,4243083.26,1840,103,工程机械,ORD_20240507_4755,AUTH_34755,等额本金,直接租赁,2024-05-11 18:04:19,通过
CUST_14756,企业,C9#9kAXh^0%e,华远软件信息有限公司,18980224609,APP_20244756,SPU_691_SKU_76,15050566.02,5,2024-10-21 12:59:14,SPU_691,核磁共振成像仪,3238801.62,1349,102,医疗器械,ORD_20241021_4756,AUTH_34756,等额本息,售后回租,2024-10-25 12:59:14,拒绝
CUST_14757,企业,T$&&kDSiU^K9,商软冠联网络有限公司,13486639041,APP_20244757,SPU_503_SKU_85,16300214.18,4,2024-07-19 18:49:39,SPU_503,核磁共振成像仪,4430399.95,8910,102,医疗器械,ORD_20240719_4757,AUTH_34757,等额本金,售后回租,2024-07-24 18:49:39,通过
CUST_14758,企业,)9dyEzhxLy5J,和泰信息有限公司,15919915276,APP_20244758,SPU_994_SKU_93,11053511.7,3,2024-05-21 13:18:00,SPU_994,工业机器人臂,4173687.39,7691,101,高端制造,ORD_20240521_4758,AUTH_34758,等额本金,售后回租,2024-05-26 13:18:00,通过
CUST_14759,个人,3^3^skqd4%#U,高萍,18945927930,APP_20244759,SPU_504_SKU_90,5055332.68,4,2024-11-14 20:36:55,SPU_504,液压挖掘机,1460523.98,2260,103,工程机械,ORD_20241114_4759,AUTH_34759,按季付息到期还本,直接租赁,2024-11-18 20:36:55,通过
CUST_14760,个人,P2I^U0Cg2vcD,吴莉,18741746707,APP_20244760,SPU_291_SKU_98,26336944.91,7,2024-09-27 05:16:31,SPU_291,核磁共振成像仪,4159303.9,7424,102,医疗器械,ORD_20240927_4760,AUTH_34760,按季付息到期还本,直接租赁,2024-09-29 05:16:31,通过
CUST_14761,企业,$1B2Ik&G13rJ,昊嘉网络有限公司,15931080068,APP_20244761,SPU_120_SKU_85,20677946.11,6,2026-01-25 09:28:12,SPU_120,液压挖掘机,3745003.84,2855,103,工程机械,ORD_20260125_4761,AUTH_34761,按季付息到期还本,售后回租,2026-01-30 09:28:12,通过
CUST_14762,个人,zyVC&liS(1kK,危玉英,13823058850,APP_20244762,SPU_524_SKU_72,17197858.26,4,2024-07-29 11:34:18,SPU_524,核磁共振成像仪,4818541.62,7268,102,医疗器械,ORD_20240729_4762,AUTH_34762,按季付息到期还本,售后回租,2024-07-31 11:34:18,通过
CUST_14763,个人,I$06Ab(x6q6k,梁冬梅,15044681709,APP_20244763,SPU_406_SKU_86,2341997.46,2,2025-07-15 04:04:22,SPU_406,高性能服务器集群,1443323.22,2205,104,信息技术,ORD_20250715_4763,AUTH_34763,等额本金,直接租赁,2025-07-20 04:04:22,通过
CUST_14764,企业,$fqXAIqOl4Xc,信诚致远网络有限公司,13210972158,APP_20244764,SPU_436_SKU_99,1661921.46,5,2026-01-16 13:23:06,SPU_436,液压挖掘机,372714.71,2762,103,工程机械,ORD_20260116_4764,AUTH_34764,等额本息,直接租赁,2026-01-20 13:23:06,通过
CUST_14765,个人,&92Ab*%o23C!,赖玉梅,18038715584,APP_20244765,SPU_421_SKU_36,16123838.32,7,2024-06-27 15:54:39,SPU_421,高性能服务器集群,2799640.73,5740,104,信息技术,ORD_20240627_4765,AUTH_34765,等额本金,售后回租,2024-06-28 15:54:39,通过
CUST_14766,企业,N$1htO&9Y6FN,七喜传媒有限公司,13205460248,APP_20244766,SPU_548_SKU_56,14164729.47,9,2024-08-04 06:50:16,SPU_548,工业机器人臂,1938836.35,1807,101,高端制造,ORD_20240804_4766,AUTH_34766,等额本金,售后回租,2024-08-08 06:50:16,通过
CUST_14767,企业,(FUm!@i*2uo7,东方峻景传媒有限公司,14571363247,APP_20244767,SPU_123_SKU_86,1354136.65,2,2025-03-07 16:53:26,SPU_123,液压挖掘机,782417.64,6781,103,工程机械,ORD_20250307_4767,AUTH_34767,按季付息到期还本,直接租赁,2025-03-12 16:53:26,通过
CUST_14768,个人,jz2Um2hTk^Y^,王金凤,13778825705,APP_20244768,SPU_701_SKU_49,380690.59,3,2024-07-29 14:28:26,SPU_701,液压挖掘机,142301.74,5802,103,工程机械,ORD_20240729_4768,AUTH_34768,按季付息到期还本,售后回租,2024-07-30 14:28:26,通过
CUST_14769,个人,)rGiJZ@cAy74,曹亮,13701394734,APP_20244769,SPU_962_SKU_37,11747548.89,4,2024-10-28 23:11:49,SPU_962,核磁共振成像仪,3298754.9,6078,102,医疗器械,ORD_20241028_4769,AUTH_34769,等额本息,直接租赁,2024-11-01 23:11:49,审批中
CUST_14770,企业,6L!(0ShDHwjw,时刻传媒有限公司,13141672528,APP_20244770,SPU_172_SKU_37,21505573.05,10,2025-07-03 15:01:56,SPU_172,液压挖掘机,2680305.43,7450,103,工程机械,ORD_20250703_4770,AUTH_34770,等额本金,直接租赁,2025-07-08 15:01:56,审批中
CUST_14771,企业,Cx7@eSJo*^f3,新格林耐特科技有限公司,15368692349,APP_20244771,SPU_350_SKU_70,26636517.32,8,2025-11-09 06:43:43,SPU_350,光伏组件,4039336.05,3066,105,绿色能源,ORD_20251109_4771,AUTH_34771,等额本金,直接租赁,2025-11-14 06:43:43,通过
CUST_14772,个人,+g7Sw3ZtZG$W,谢洁,13791853854,APP_20244772,SPU_601_SKU_43,1689064.47,3,2024-07-02 19:44:46,SPU_601,核磁共振成像仪,620963.56,706,102,医疗器械,ORD_20240702_4772,AUTH_34772,按季付息到期还本,直接租赁,2024-07-06 19:44:46,通过
CUST_14773,个人,!*0sWli88hQD,王平,13622058815,APP_20244773,SPU_988_SKU_39,15609749.24,4,2025-07-02 23:22:18,SPU_988,新能源重卡,4742525.9,2186,106,交通运输,ORD_20250702_4773,AUTH_34773,等额本金,售后回租,2025-07-07 23:22:18,通过
CUST_14774,个人,x*_LsWxs&7P9,杨文,13880593915,APP_20244774,SPU_785_SKU_75,3130896.98,6,2025-02-23 23:20:08,SPU_785,核磁共振成像仪,636310.37,1829,102,医疗器械,ORD_20250223_4774,AUTH_34774,等额本息,售后回租,2025-02-26 23:20:08,通过
CUST_14775,企业,XuRSW)iS(1$F,浙大万朋传媒有限公司,18131944449,APP_20244775,SPU_641_SKU_40,12387138.29,3,2024-03-22 23:19:38,SPU_641,光伏组件,4641912.94,4373,105,绿色能源,ORD_20240322_4775,AUTH_34775,按季付息到期还本,售后回租,2024-03-23 23:19:38,审批中
CUST_14776,个人,F&607oWf(XQ6,周宁,13000551962,APP_20244776,SPU_488_SKU_19,14630435.96,6,2025-01-28 08:53:52,SPU_488,新能源重卡,2769012.53,2882,106,交通运输,ORD_20250128_4776,AUTH_34776,等额本金,售后回租,2025-02-01 08:53:52,审批中
CUST_14777,企业,#6&FNi+neVB5,巨奥网络有限公司,13546790332,APP_20244777,SPU_356_SKU_37,15778849.39,5,2025-07-04 15:45:06,SPU_356,新能源重卡,3890162.16,5409,106,交通运输,ORD_20250704_4777,AUTH_34777,按季付息到期还本,售后回租,2025-07-08 15:45:06,通过
CUST_14778,企业,L&9^RawLHv&y,新格林耐特网络有限公司,15547639150,APP_20244778,SPU_756_SKU_54,2968645.3,1,2025-05-12 09:57:23,SPU_756,高性能服务器集群,3272982.64,2437,104,信息技术,ORD_20250512_4778,AUTH_34778,等额本金,直接租赁,2025-05-16 09:57:23,通过
CUST_14779,企业,+OPgNe#7D8F5,盟新信息有限公司,15194535075,APP_20244779,SPU_985_SKU_27,18856965.19,6,2024-05-07 03:16:18,SPU_985,液压挖掘机,3478852.63,4571,103,工程机械,ORD_20240507_4779,AUTH_34779,等额本息,售后回租,2024-05-10 03:16:18,通过
CUST_14780,个人,xkssRWmwz*7I,高勇,18137171368,APP_20244780,SPU_617_SKU_49,10152104.17,5,2025-05-30 11:42:16,SPU_617,光伏组件,2342657.38,6942,105,绿色能源,ORD_20250530_4780,AUTH_34780,按季付息到期还本,直接租赁,2025-06-03 11:42:16,通过
CUST_14781,个人,%Axq4Qz13f%I,李秀荣,15885561603,APP_20244781,SPU_942_SKU_17,9382772.02,3,2025-05-28 18:44:04,SPU_942,工业机器人臂,3692412.17,9856,101,高端制造,ORD_20250528_4781,AUTH_34781,等额本息,售后回租,2025-05-31 18:44:04,通过
CUST_14782,企业,P_$vCb$p*81F,南康网络有限公司,15612072965,APP_20244782,SPU_510_SKU_65,13495164.7,7,2025-08-18 15:08:41,SPU_510,高性能服务器集群,2334729.72,5050,104,信息技术,ORD_20250818_4782,AUTH_34782,等额本金,售后回租,2025-08-20 15:08:41,通过
CUST_14783,企业,1Lua&A63*tO@,商软冠联科技有限公司,18067244222,APP_20244783,SPU_887_SKU_60,27634126.34,8,2024-03-17 04:30:46,SPU_887,新能源重卡,3683298.49,2283,106,交通运输,ORD_20240317_4783,AUTH_34783,等额本金,售后回租,2024-03-22 04:30:46,审批中
CUST_14784,个人,)iG7FyjP@_uq,陈俊,13430991911,APP_20244784,SPU_427_SKU_76,7697497.27,3,2024-10-15 19:47:15,SPU_427,高性能服务器集群,2939473.81,4912,104,信息技术,ORD_20241015_4784,AUTH_34784,按季付息到期还本,直接租赁,2024-10-17 19:47:15,通过
CUST_14785,企业,(mwHc3#TX06K,泰麒麟传媒有限公司,13335153692,APP_20244785,SPU_995_SKU_22,15832365.84,8,2025-04-23 00:53:15,SPU_995,高性能服务器集群,2185857.59,3449,104,信息技术,ORD_20250423_4785,AUTH_34785,等额本金,直接租赁,2025-04-27 00:53:15,通过
CUST_14786,企业,&M*hFFc!U2Zf,维涛信息有限公司,15369492144,APP_20244786,SPU_654_SKU_31,6722720.32,3,2024-11-15 17:25:07,SPU_654,液压挖掘机,2402067.8,2674,103,工程机械,ORD_20241115_4786,AUTH_34786,等额本金,售后回租,2024-11-17 17:25:07,审批中
CUST_14787,企业,PK04nwDo^jK_,戴硕电子科技有限公司,18768569419,APP_20244787,SPU_288_SKU_67,3437071.79,5,2025-06-16 17:51:28,SPU_288,核磁共振成像仪,808715.53,4391,102,医疗器械,ORD_20250616_4787,AUTH_34787,按季付息到期还本,售后回租,2025-06-19 17:51:28,通过
CUST_14788,个人,8%w2qT0UCxS0,高晶,18748189982,APP_20244788,SPU_213_SKU_51,9987280.32,9,2024-09-08 19:33:05,SPU_213,工业机器人臂,1348890.26,3611,101,高端制造,ORD_20240908_4788,AUTH_34788,等额本息,售后回租,2024-09-09 19:33:05,通过
